0.296481,0.00938963,0.609154,0.6,0.3,0.5,0.00269338,6.56534e-06,-0.00155639
0.297151,0.0100387,0.608906,0.6,0.3,0.5,0.00295665,7.90812e-06,-0.00170866
0.297838,0.0107051,0.608652,0.6,0.3,0.5,0.00323193,9.44512e-06,-0.00186791
0.298543,0.0113889,0.608391,0.6,0.3,0.5,0.00352145,1.12074e-05,-0.00203541
0.299264,0.012089,0.608123,0.6,0.3,0.5,0.00382321,1.32038e-05,-0.00221003
0.300002,0.0128054,0.607848,0.6,0.3,0.5,0.00413711,1.54578e-05,-0.0023917
0.300756,0.0135381,0.607567,0.6,0.3,0.5,0.00446448,1.79959e-05,-0.00258121
0.301525,0.0142867,0.60728,0.6,0.3,0.5,0.00480465,2.0838e-05,-0.00277816
0.302309,0.0150503,0.606987,0.6,0.3,0.5,0.00515731,2.40044e-05,-0.00298238
0.303109,0.0158287,0.606687,0.6,0.3,0.5,0.00552148,2.75137e-05,-0.0031933
0.303922,0.0166223,0.606382,0.6,0.3,0.5,0.00589812,3.13963e-05,-0.00341148
0.30475,0.01743,0.606071,0.6,0.3,0.5,0.00628626,3.56719e-05,-0.00363636
0.305591,0.0182515,0.605754,0.6,0.3,0.5,0.00668672,4.03694e-05,-0.00386843
0.306445,0.0190868,0.605432,0.6,0.3,0.5,0.00709964,4.5511e-05,-0.00410777
0.307312,0.0199353,0.605103,0.6,0.3,0.5,0.00752251,5.11076e-05,-0.00435292
0.308193,0.0207973,0.60477,0.6,0.3,0.5,0.007958,5.72149e-05,-0.00460543
0.309084,0.0216715,0.604431,0.6,0.3,0.5,0.0084029,6.38201e-05,-0.00486345
0.309989,0.0225583,0.604087,0.6,0.3,0.5,0.00885944,7.0974e-05,-0.00512826
0.310904,0.0234573,0.603739,0.6,0.3,0.5,0.00932668,7.86973e-05,-0.00539932
0.311831,0.0243676,0.603385,0.6,0.3,0.5,0.00980351,8.70027e-05,-0.00567601
0.312768,0.0252897,0.603026,0.6,0.3,0.5,0.0102906,9.59273e-05,-0.00595871
0.313716,0.026223,0.602663,0.6,0.3,0.5,0.0107889,0.000105506,-0.00624793
0.314675,0.0271674,0.602295,0.6,0.3,0.5,0.0112955,0.000115741,-0.00654206
0.315643,0.0281222,0.601922,0.6,0.3,0.5,0.0118122,0.00012667,-0.00684205
0.316622,0.0290876,0.601545,0.6,0.3,0.5,0.0123379,0.000138319,-0.00714737
0.317609,0.0300631,0.601163,0.6,0.3,0.5,0.0128726,0.000150709,-0.00745793
0.318605,0.0310482,0.600778,0.6,0.3,0.5,0.0134159,0.000163861,-0.00777353
0.31961,0.0320427,0.600389,0.6,0.3,0.5,0.0139674,0.000177789,-0.00809392
0.320624,0.0330466,0.599995,0.6,0.3,0.5,0.0145269,0.000192534,-0.00841901
0.321646,0.0340592,0.599597,0.6,0.3,0.5,0.0150942,0.000208114,-0.00874868
0.322675,0.0350813,0.599195,0.6,0.3,0.5,0.0156696,0.000224561,-0.00908311
0.323712,0.0361114,0.59879,0.6,0.3,0.5,0.0162521,0.000241876,-0.00942166
0.324757,0.0371495,0.598381,0.6,0.3,0.5,0.0168419,0.00026009,-0.00976448
0.325808,0.0381962,0.597969,0.6,0.3,0.5,0.0174394,0.000279259,-0.0101118
0.326867,0.0392502,0.597553,0.6,0.3,0.5,0.0180423,0.000299336,-0.0104623
0.327932,0.040312,0.597134,0.6,0.3,0.5,0.0186514,0.000320378,-0.0108164
0.329004,0.0413811,0.596711,0.6,0.3,0.5,0.0192673,0.000342417,-0.0111745
0.329004,0.0413811,0.596711,0.6,0.3,0.5,0.0192673,0.000342417,-0.0111745
0.331165,0.04354,0.595857,0.6,0.3,0.5,0.0205165,0.000389527,-0.0119008
0.332254,0.0446295,0.595424,0.6,0.3,0.5,0.0211485,0.00041461,-0.0122682
0.333349,0.0457256,0.59499,0.6,0.3,0.5,0.0217864,0.000440783,-0.0126391
0.334449,0.0468273,0.594552,0.6,0.3,0.5,0.0224285,0.000467996,-0.0130124
0.335554,0.0479352,0.594112,0.6,0.3,0.5,0.0230758,0.000496313,-0.0133886
0.336663,0.0490494,0.593668,0.6,0.3,0.5,0.0237273,0.000525751,-0.0137674
0.337777,0.0501684,0.593222,0.6,0.3,0.5,0.0243826,0.000556282,-0.0141482
0.338896,0.051293,0.592774,0.6,0.3,0.5,0.0250414,0.000587941,-0.0145311
0.340018,0.0524222,0.592324,0.6,0.3,0.5,0.0257047,0.000620765,-0.0149164
0.341144,0.0535571,0.591871,0.6,0.3,0.5,0.0263708,0.000654738,-0.0153034
0.342275,0.0546962,0.591416,0.6,0.3,0.5,0.0270398,0.000689884,-0.015692
0.343408,0.0558398,0.590959,0.6,0.3,0.5,0.0277114,0.000726185,-0.016082
0.344545,0.0569876,0.590499,0.6,0.3,0.5,0.028386,0.000763683,-0.0164737
0.345685,0.0581396,0.590038,0.6,0.3,0.5,0.0290632,0.000802396,-0.0168668
0.346828,0.0592954,0.589575,0.6,0.3,0.5,0.0297421,0.00084229,-0.0172607
0.347974,0.060455,0.58911,0.6,0.3,0.5,0.0304226,0.000883404,-0.0176555
0.349122,0.0616186,0.588642,0.6,0.3,0.5,0.0311052,0.00092576,-0.0180514
0.350273,0.062785,0.588174,0.6,0.3,0.5,0.0317896,0.000969335,-0.0184482
0.351426,0.0639549,0.587703,0.6,0.3,0.5,0.0324748,0.00101412,-0.0188453
0.352581,0.0651279,0.587232,0.6,0.3,0.5,0.0331613,0.00106017,-0.019243
0.353738,0.066303,0.586758,0.6,0.3,0.5,0.0338473,0.00110738,-0.0196402
0.354897,0.0674817,0.586284,0.6,0.3,0.5,0.034535,0.00115591,-0.0200383
0.356058,0.0686624,0.585808,0.6,0.3,0.5,0.0352225,0.00120564,-0.020436
0.35722,0.0698455,0.585331,0.6,0.3,0.5,0.0359101,0.00125661,-0.0208335
0.358383,0.0710313,0.584852,0.6,0.3,0.5,0.0365978,0.00130884,-0.021231
0.359547,0.0722183,0.584373,0.6,0.3,0.5,0.037285,0.00136228,-0.0216279
0.360713,0.073408,0.583892,0.6,0.3,0.5,0.0379727,0.00141702,-0.0220249
0.361879,0.0745988,0.583411,0.6,0.3,0.5,0.0386585,0.00147293,-0.0224205
0.363046,0.0757918,0.582928,0.6,0.3,0.5,0.0393435,0.0015301,-0.0228154
0.364214,0.0769857,0.582445,0.6,0.3,0.5,0.040028,0.00158849,-0.0232097
0.365382,0.078181,0.581961,0.6,0.3,0.5,0.0407109,0.0016481,-0.0236029
0.366551,0.0793774,0.581476,0.6,0.3,0.5,0.0413915,0.00170891,-0.0239944
0.367719,0.0805751,0.58099,0.6,0.3,0.5,0.0420721,0.00177099,-0.0243856
0.368888,0.0817734,0.580504,0.6,0.3,0.5,0.0427498,0.00183422,-0.0247748
0.370057,0.0829727,0.580018,0.6,0.3,0.5,0.043426,0.00189868,-0.0251628
0.371226,0.0841721,0.579531,0.6,0.3,0.5,0.0440989,0.00196425,-0.0255486
0.372394,0.0853719,0.579044,0.6,0.3,0.5,0.0447703,0.00203102,-0.0259332
0.373563,0.086573,0.578556,0.6,0.3,0.5,0.0454393,0.00209901,-0.0263159
0.37473,0.0877735,0.578068,0.6,0.3,0.5,0.0461056,0.00216812,-0.0266968
0.375898,0.0889742,0.57758,0.6,0.3,0.5,0.0467689,0.00223838,-0.0270756
0.377064,0.090175,0.577091,0.6,0.3,0.5,0.0474294,0.00230978,-0.0274524
0.37823,0.0913755,0.576603,0.6,0.3,0.5,0.0480861,0.00238224,-0.0278265
0.379395,0.0925755,0.576114,0.6,0.3,0.5,0.0487401,0.00245585,-0.0281987
0.380559,0.0937758,0.575626,0.6,0.3,0.5,0.0493904,0.00253053,-0.0285683
0.381722,0.0949751,0.575137,0.6,0.3,0.5,0.0500376,0.00260631,-0.0289357
0.382883,0.0961732,0.574649,0.6,0.3,0.5,0.05068,0.00268304,-0.0292999
0.384044,0.0973713,0.574161,0.6,0.3,0.5,0.0513199,0.00276093,-0.0296621
0.385203,0.0985687,0.573673,0.6,0.3,0.5,0.051955,0.00283982,-0.0300212
0.38636,0.0997647,0.573185,0.6,0.3,0.5,0.0525861,0.00291964,-0.0303775
0.387517,0.10096,0.572698,0.6,0.3,0.5,0.0532132,0.00300054,-0.030731
0.388671,0.102154,0.572211,0.6,0.3,0.5,0.0538353,0.00308234,-0.0310812
0.389824,0.103346,0.571724,0.6,0.3,0.5,0.0544532,0.00316507,-0.0314284
0.390975,0.104538,0.571238,0.6,0.3,0.5,0.0550676,0.00324884,-0.0317731
0.392124,0.105728,0.570752,0.6,0.3,0.5,0.0556764,0.00333345,-0.0321141
0.393272,0.106916,0.570268,0.6,0.3,0.5,0.0562802,0.0034189,-0.0324516
0.394417,0.108103,0.569783,0.6,0.3,0.5,0.0568796,0.00350528,-0.0327861
0.39556,0.109288,0.569299,0.6,0.3,0.5,0.0574732,0.00359246,-0.0331168
0.396702,0.11047,0.568816,0.6,0.3,0.5,0.0580625,0.00368047,-0.0334444
0.397841,0.111651,0.568334,0.6,0.3,0.5,0.0586459,0.00376924,-0.0337681
0.398978,0.112831,0.567852,0.6,0.3,0.5,0.0592252,0.00385891,-0.034089
0.400112,0.114008,0.567371,0.6,0.3,0.5,0.0597985,0.00394926,-0.0344057
0.401244,0.115183,0.566892,0.6,0.3,0.5,0.0603658,0.00404032,-0.0347185
0.402374,0.116355,0.566413,0.6,0.3,0.5,0.0609279,0.00413207,-0.0350278
0.403501,0.117525,0.565935,0.6,0.3,0.5,0.0614843,0.00422451,-0.0353332
0.404626,0.118693,0.565458,0.6,0.3,0.5,0.0620356,0.00431765,-0.0356351
0.405748,0.119859,0.564982,0.6,0.3,0.5,0.0625806,0.00441138,-0.0359328
0.406867,0.121021,0.564507,0.6,0.3,0.5,0.0631201,0.00450572,-0.0362268
0.407984,0.122181,0.564033,0.6,0.3,0.5,0.0636538,0.00460067,-0.0365168
0.409098,0.123339,0.56356,0.6,0.3,0.5,0.0641822,0.00469624,-0.0368032
0.410209,0.124493,0.563089,0.6,0.3,0.5,0.0647034,0.00479221,-0.037085
0.411317,0.125645,0.562618,0.6,0.3,0.5,0.0652192,0.00488876,-0.037363
0.412422,0.126794,0.562149,0.6,0.3,0.5,0.0657292,0.0049858,-0.0376372
0.413524,0.12794,0.561682,0.6,0.3,0.5,0.0662326,0.00508329,-0.0379069
0.414624,0.129082,0.561215,0.6,0.3,0.5,0.0667293,0.0051811,-0.0381723
0.41572,0.130222,0.56075,0.6,0.3,0.5,0.0672204,0.00527937,-0.0384338
0.416813,0.131358,0.560286,0.6,0.3,0.5,0.0677051,0.00537806,-0.0386911
0.417903,0.132492,0.559824,0.6,0.3,0.5,0.068184,0.00547711,-0.0389444
0.41899,0.133621,0.559362,0.6,0.3,0.5,0.0686562,0.00557645,-0.0391934
0.420074,0.134748,0.558903,0.6,0.3,0.5,0.069122,0.00567606,-0.0394381
0.421154,0.135871,0.558445,0.6,0.3,0.5,0.0695818,0.00577601,-0.0396788
0.422231,0.136991,0.557988,0.6,0.3,0.5,0.0700348,0.00587616,-0.039915
0.423305,0.138107,0.557534,0.6,0.3,0.5,0.0704816,0.00597654,-0.040147
0.424375,0.13922,0.55708,0.6,0.3,0.5,0.0709221,0.00607716,-0.0403749
0.425442,0.140329,0.556628,0.6,0.3,0.5,0.0713552,0.00617784,-0.040598
0.426506,0.141434,0.556178,0.6,0.3,0.5,0.0717831,0.00627879,-0.0408175
0.427566,0.142535,0.555729,0.6,0.3,0.5,0.0722041,0.00637978,-0.0410326
0.428622,0.143633,0.555283,0.6,0.3,0.5,0.0726191,0.00648095,-0.0412436
0.429676,0.144727,0.554837,0.6,0.3,0.5,0.0730261,0.006582,-0.0414494
0.430725,0.145817,0.554394,0.6,0.3,0.5,0.0734274,0.00668319,-0.0416514
0.431771,0.146904,0.553952,0.6,0.3,0.5,0.0738234,0.00678454,-0.04185
0.432813,0.147985,0.553513,0.6,0.3,0.5,0.0742113,0.0068857,-0.0420433
0.433852,0.149064,0.553074,0.6,0.3,0.5,0.074593,0.00698684,-0.0422325
0.434887,0.150138,0.552638,0.6,0.3,0.5,0.0749681,0.00708793,-0.0424174
0.435918,0.151208,0.552203,0.6,0.3,0.5,0.0753382,0.00718911,-0.042599
0.436946,0.152274,0.551771,0.6,0.3,0.5,0.0757002,0.00729,-0.0427753
0.43797,0.153336,0.55134,0.6,0.3,0.5,0.0760562,0.0073908,-0.0429477
0.43899,0.154394,0.550911,0.6,0.3,0.5,0.0764063,0.00749151,-0.0431163
0.440006,0.155447,0.550484,0.6,0.3,0.5,0.0767491,0.00759195,-0.0432801
0.441019,0.156496,0.550059,0.6,0.3,0.5,0.0770855,0.00769222,-0.0434398
0.442028,0.157541,0.549635,0.6,0.3,0.5,0.0774157,0.00779226,-0.0435956
0.443032,0.158582,0.549214,0.6,0.3,0.5,0.0777398,0.00789209,-0.0437473
0.444034,0.159618,0.548794,0.6,0.3,0.5,0.0780575,0.00799169,-0.0438948
0.445031,0.16065,0.548377,0.6,0.3,0.5,0.0783689,0.00809098,-0.0440383
0.446024,0.161677,0.547962,0.6,0.3,0.5,0.0786731,0.00818986,-0.0441772
0.447014,0.162701,0.547548,0.6,0.3,0.5,0.0789729,0.00828865,-0.0443132
0.447999,0.163719,0.547137,0.6,0.3,0.5,0.0792651,0.00838691,-0.0444444
0.448981,0.164733,0.546728,0.6,0.3,0.5,0.0795512,0.00848483,-0.0445717
0.449959,0.165742,0.54632,0.6,0.3,0.5,0.0798305,0.00858229,-0.0446946
0.450932,0.166747,0.545915,0.6,0.3,0.5,0.0801046,0.00867945,-0.0448142
0.451902,0.167748,0.545512,0.6,0.3,0.5,0.0803727,0.00877624,-0.0449299
0.452868,0.168744,0.545111,0.6,0.3,0.5,0.0806345,0.00887254,-0.0450417
0.45383,0.169735,0.544712,0.6,0.3,0.5,0.0808895,0.00896828,-0.0451491
0.454787,0.170722,0.544315,0.6,0.3,0.5,0.0811396,0.00906368,-0.0452534
0.455741,0.171704,0.54392,0.6,0.3,0.5,0.0813829,0.00915848,-0.0453534
0.456691,0.172681,0.543527,0.6,0.3,0.5,0.0816204,0.00925281,-0.0454498
0.457636,0.173654,0.543137,0.6,0.3,0.5,0.0818526,0.00934669,-0.0455427
0.458578,0.174622,0.542748,0.6,0.3,0.5,0.0820783,0.00943995,-0.0456317
0.459516,0.175586,0.542362,0.6,0.3,0.5,0.0822989,0.00953268,-0.0457173
0.460449,0.176544,0.541978,0.6,0.3,0.5,0.0825127,0.00962478,-0.0457988
0.461379,0.177498,0.541596,0.6,0.3,0.5,0.082722,0.00971641,-0.0458773
0.462304,0.178447,0.541216,0.6,0.3,0.5,0.0829241,0.00980723,-0.0459514
0.463226,0.179392,0.540838,0.6,0.3,0.5,0.0831211,0.0098975,-0.0460224
0.464143,0.180331,0.540463,0.6,0.3,0.5,0.083313,0.00998721,-0.0460901
0.465056,0.181266,0.540089,0.6,0.3,0.5,0.0835003,0.0100764,-0.046155
0.465965,0.182196,0.539718,0.6,0.3,0.5,0.0836805,0.0101647,-0.0462155
0.46687,0.183121,0.53935,0.6,0.3,0.5,0.0838556,0.0102525,-0.0462728
0.467771,0.184042,0.538983,0.6,0.3,0.5,0.0840257,0.0103395,-0.046327
0.468668,0.184957,0.538618,0.6,0.3,0.5,0.0841903,0.0104259,-0.0463779
0.46956,0.185868,0.538256,0.6,0.3,0.5,0.0843492,0.0105115,-0.0464252
0.470449,0.186773,0.537896,0.6,0.3,0.5,0.0845032,0.0105964,-0.0464697
0.471333,0.187675,0.537538,0.6,0.3,0.5,0.0846521,0.0106806,-0.0465109
0.472213,0.188571,0.537182,0.6,0.3,0.5,0.0847962,0.0107642,-0.0465492
0.473089,0.189462,0.536829,0.6,0.3,0.5,0.0849352,0.0108469,-0.0465843
0.473961,0.190349,0.536477,0.6,0.3,0.5,0.0850686,0.0109289,-0.0466161
0.474829,0.19123,0.536128,0.6,0.3,0.5,0.0851968,0.0110101,-0.0466449
0.475693,0.192107,0.535782,0.6,0.3,0.5,0.0853216,0.0110907,-0.0466714
0.476553,0.192978,0.535437,0.6,0.3,0.5,0.08544,0.0111703,-0.0466942
0.477408,0.193846,0.535095,0.6,0.3,0.5,0.0855543,0.0112492,-0.0467144
0.478259,0.194708,0.534754,0.6,0.3,0.5,0.0856642,0.0113274,-0.0467321
0.479107,0.195565,0.534416,0.6,0.3,0.5,0.0857688,0.0114047,-0.0467465
0.479949,0.196418,0.534081,0.6,0.3,0.5,0.0858693,0.0114813,-0.0467585
0.480789,0.197265,0.533747,0.6,0.3,0.5,0.0859642,0.0115569,-0.0467673
0.481623,0.198107,0.533416,0.6,0.3,0.5,0.0860556,0.0116319,-0.0467739
0.481623,0.198107,0.533416,0.6,0.3,0.5,0.0860556,0.0116319,-0.0467739
0.483281,0.199778,0.53276,0.6,0.3,0.5,0.0862245,0.0117793,-0.0467789
0.484103,0.200606,0.532436,0.6,0.3,0.5,0.0863023,0.0118518,-0.0467775
0.484921,0.201429,0.532113,0.6,0.3,0.5,0.0863761,0.0119234,-0.0467738
0.485736,0.202247,0.531793,0.6,0.3,0.5,0.0864458,0.0119943,-0.0467677
0.486546,0.203061,0.531475,0.6,0.3,0.5,0.0865117,0.0120644,-0.0467593
0.487352,0.203869,0.531159,0.6,0.3,0.5,0.0865722,0.0121334,-0.0467478
0.488154,0.204672,0.530845,0.6,0.3,0.5,0.0866293,0.0122017,-0.0467344
0.488952,0.205471,0.530534,0.6,0.3,0.5,0.0866826,0.0122692,-0.0467189
0.489745,0.206265,0.530225,0.6,0.3,0.5,0.0867321,0.0123358,-0.046701
0.490535,0.207053,0.529918,0.6,0.3,0.5,0.0867767,0.0124015,-0.0466805
0.491321,0.207837,0.529613,0.6,0.3,0.5,0.0868183,0.0124664,-0.0466582
0.492102,0.208617,0.529311,0.6,0.3,0.5,0.0868567,0.0125306,-0.046634
0.492879,0.209391,0.52901,0.6,0.3,0.5,0.0868904,0.0125938,-0.0466073
0.493652,0.210162,0.528712,0.6,0.3,0.5,0.0869212,0.0126563,-0.0465788
0.494422,0.210927,0.528416,0.6,0.3,0.5,0.0869485,0.0127179,-0.0465484
0.495187,0.211686,0.528122,0.6,0.3,0.5,0.0869717,0.0127786,-0.0465157
0.495948,0.212442,0.52783,0.6,0.3,0.5,0.0869918,0.0128385,-0.0464813
0.496705,0.213192,0.527541,0.6,0.3,0.5,0.0870085,0.0128975,-0.046445
0.497458,0.213938,0.527254,0.6,0.3,0.5,0.0870221,0.0129558,-0.046407
0.498207,0.214679,0.526968,0.6,0.3,0.5,0.0870318,0.0130131,-0.046367
0.498207,0.214679,0.526968,0.6,0.3,0.5,0.0870318,0.0130131,-0.046367
0.499693,0.216146,0.526404,0.6,0.3,0.5,0.0870423,0.0131253,-0.0462817
0.500429,0.216873,0.526126,0.6,0.3,0.5,0.0870435,0.0131804,-0.0462369
0.501162,0.217595,0.525849,0.6,0.3,0.5,0.0870397,0.0132342,-0.0461895
0.501891,0.218312,0.525574,0.6,0.3,0.5,0.0870349,0.0132876,-0.0461415
0.502616,0.219025,0.525301,0.6,0.3,0.5,0.0870255,0.0133398,-0.046091
0.503337,0.219732,0.525031,0.6,0.3,0.5,0.0870145,0.0133914,-0.0460396
0.504054,0.220436,0.524763,0.6,0.3,0.5,0.0870005,0.0134423,-0.0459867
0.504767,0.221134,0.524497,0.6,0.3,0.5,0.086983,0.0134921,-0.0459319
0.505476,0.221828,0.524233,0.6,0.3,0.5,0.0869638,0.0135414,-0.0458763
0.506181,0.222517,0.523971,0.6,0.3,0.5,0.0869408,0.0135896,-0.0458187
0.506882,0.223202,0.523711,0.6,0.3,0.5,0.0869163,0.0136373,-0.0457602
0.507579,0.223882,0.523453,0.6,0.3,0.5,0.0868892,0.0136841,-0.0457005
0.508272,0.224557,0.523197,0.6,0.3,0.5,0.0868581,0.0137299,-0.0456387
0.508961,0.225228,0.522944,0.6,0.3,0.5,0.0868254,0.0137751,-0.0455761
0.509646,0.225894,0.522692,0.6,0.3,0.5,0.0867903,0.0138194,-0.0455123
0.510328,0.226555,0.522442,0.6,0.3,0.5,0.0867534,0.0138632,-0.0454476
0.511005,0.227212,0.522195,0.6,0.3,0.5,0.0867142,0.0139061,-0.0453817
0.511679,0.227865,0.521949,0.6,0.3,0.5,0.0866721,0.0139481,-0.0453144
0.512349,0.228513,0.521705,0.6,0.3,0.5,0.0866283,0.0139895,-0.0452463
0.513015,0.229157,0.521464,0.6,0.3,0.5,0.0865815,0.0140301,-0.0451767
0.513677,0.229796,0.521224,0.6,0.3,0.5,0.086533,0.0140698,-0.0451062
0.514335,0.23043,0.520987,0.6,0.3,0.5,0.0864831,0.014109,-0.0450352
0.514989,0.23106,0.520751,0.6,0.3,0.5,0.0864305,0.0141474,-0.0449628
0.515639,0.231686,0.520517,0.6,0.3,0.5,0.0863766,0.0141852,-0.0448899
0.516286,0.232307,0.520286,0.6,0.3,0.5,0.08632,0.014222,-0.0448156
0.516929,0.232924,0.520056,0.6,0.3,0.5,0.0862621,0.0142583,-0.0447408
0.517568,0.233537,0.519828,0.6,0.3,0.5,0.0862022,0.0142938,-0.044665
0.518204,0.234144,0.519602,0.6,0.3,0.5,0.0861406,0.0143286,-0.0445885
0.518835,0.234748,0.519378,0.6,0.3,0.5,0.086077,0.0143627,-0.044511
0.519463,0.235347,0.519156,0.6,0.3,0.5,0.0860121,0.0143961,-0.0444331
0.520087,0.235942,0.518936,0.6,0.3,0.5,0.0859452,0.0144289,-0.0443542
0.520708,0.236533,0.518717,0.6,0.3,0.5,0.0858782,0.0144612,-0.0442754
0.521324,0.237119,0.518501,0.6,0.3,0.5,0.0858084,0.0144926,-0.0441952
0.521937,0.237701,0.518286,0.6,0.3,0.5,0.0857367,0.0145233,-0.0441142
0.522546,0.23828,0.518074,0.6,0.3,0.5,0.085665,0.0145536,-0.0440334
0.523152,0.238853,0.517863,0.6,0.3,0.5,0.0855906,0.0145831,-0.0439513
0.523754,0.239422,0.517655,0.6,0.3,0.5,0.0855152,0.014612,-0.0438689
0.524352,0.239988,0.517448,0.6,0.3,0.5,0.0854388,0.0146402,-0.0437861
0.524946,0.240549,0.517242,0.6,0.3,0.5,0.0853612,0.0146679,-0.0437028
0.525537,0.241106,0.517039,0.6,0.3,0.5,0.0852818,0.0146949,-0.0436188
0.526124,0.241659,0.516837,0.6,0.3,0.5,0.0852018,0.0147214,-0.0435347
0.526708,0.242207,0.516637,0.6,0.3,0.5,0.0851206,0.0147473,-0.0434501
0.527288,0.242752,0.51644,0.6,0.3,0.5,0.0850381,0.0147725,-0.043365
0.527864,0.243292,0.516243,0.6,0.3,0.5,0.0849537,0.014797,-0.0432791
0.528437,0.243829,0.516049,0.6,0.3,0.5,0.0848706,0.0148214,-0.0431941
0.529006,0.244361,0.515856,0.6,0.3,0.5,0.0847841,0.0148448,-0.0431074
0.529572,0.244889,0.515665,0.6,0.3,0.5,0.0846978,0.0148678,-0.0430211
0.530134,0.245413,0.515476,0.6,0.3,0.5,0.0846106,0.0148903,-0.0429345
0.530693,0.245934,0.515288,0.6,0.3,0.5,0.0845226,0.0149123,-0.0428478
0.531248,0.24645,0.515102,0.6,0.3,0.5,0.0844337,0.0149336,-0.0427606
0.5318,0.246962,0.514918,0.6,0.3,0.5,0.0843443,0.0149546,-0.0426735
0.532348,0.247471,0.514736,0.6,0.3,0.5,0.0842534,0.0149748,-0.0425858
0.532892,0.247975,0.514555,0.6,0.3,0.5,0.0841619,0.0149947,-0.0424979
0.533434,0.248475,0.514376,0.6,0.3,0.5,0.0840705,0.0150141,-0.0424103
0.533971,0.248972,0.514199,0.6,0.3,0.5,0.0839773,0.0150328,-0.042322
0.534506,0.249465,0.514023,0.6,0.3,0.5,0.0838845,0.0150513,-0.0422342
0.535036,0.249954,0.513849,0.6,0.3,0.5,0.0837909,0.0150692,-0.0421461
0.535564,0.250439,0.513677,0.6,0.3,0.5,0.0836971,0.0150868,-0.0420581
0.536088,0.250921,0.513506,0.6,0.3,0.5,0.0836026,0.0151038,-0.04197
0.536608,0.251399,0.513337,0.6,0.3,0.5,0.083507,0.0151203,-0.0418815
0.537126,0.251872,0.51317,0.6,0.3,0.5,0.0834115,0.0151364,-0.0417933
0.537639,0.252343,0.513003,0.6,0.3,0.5,0.0833159,0.0151522,-0.0417053
0.53815,0.252809,0.512839,0.6,0.3,0.5,0.08322,0.0151676,-0.0416173
0.538657,0.253272,0.512676,0.6,0.3,0.5,0.0831231,0.0151823,-0.041529
0.539161,0.253731,0.512515,0.6,0.3,0.5,0.0830263,0.0151969,-0.041441
0.539662,0.254186,0.512355,0.6,0.3,0.5,0.0829287,0.0152108,-0.0413529
0.540159,0.254638,0.512197,0.6,0.3,0.5,0.0828312,0.0152245,-0.0412649
0.540653,0.255087,0.51204,0.6,0.3,0.5,0.0827338,0.0152379,-0.0411773
0.541144,0.255531,0.511885,0.6,0.3,0.5,0.0826361,0.0152507,-0.0410897
0.541632,0.255972,0.511732,0.6,0.3,0.5,0.0825376,0.0152632,-0.0410019
