0,3e-07,1.01,2.25,0,9.9081,0
0.02,3e-07,1.01,2.25,0,9.9081,0
0.04,3e-07,1.01,2.25,0,9.9081,0
0.06,3e-07,1.01,2.25,0,9.9081,0
0.08,3e-07,1.01,2.25,0,9.9081,0
0.1,3e-07,1.01,2.25,0,9.9081,0
0.12,3e-07,1.01,2.25,0,9.9081,0
0.14,3e-07,1.01,2.25,0,9.9081,0
0.16,3e-07,1.01,2.25,0,9.9081,0
0.18,3e-07,1.01,2.25,0,9.9081,0
0.2,3e-07,1.01,2.25,0,9.9081,0
0.22,3e-07,1.01,2.25,0,9.9081,0
0.24,3e-07,1.01,2.25,0,9.9081,0
0.26,3e-07,1.01,2.25,0,9.9081,0
0.28,3e-07,1.01,2.25,0,9.9081,0
0.3,3e-07,1.01,2.25,0,9.9081,0
0.32,3e-07,1.01,2.25,0,9.9081,0
0.34,3e-07,1.01,2.25,0,9.9081,0
0.36,3e-07,1.01,2.25,0,9.9081,0
0.38,3e-07,1.01,2.25,0,9.9081,0
0.4,3e-07,1.01,2.25,0,9.9081,0
0.42,3e-07,1.01,2.25,0,9.9081,0
0.44,3e-07,1.01,2.25,0,9.9081,0
0.46,3e-07,1.01,2.25,0,9.9081,0
0.48,3e-07,1.01,2.25,0,9.9081,0
0.5,3e-07,1.01,2.25,0,9.9081,0
0.52,3e-07,1.01,2.25,0,9.9081,0
0.54,3e-07,1.01,2.25,0,9.9081,0
0.56,3e-07,1.01,2.25,0,9.9081,0
0.58,3e-07,1.01,2.25,0,9.9081,0
0.6,3e-07,1.01,2.25,0,9.9081,0
0.62,3e-07,1.01,2.25,0,9.9081,0
0.64,3e-07,1.01,2.25,0,9.9081,0
0.66,3e-07,1.01,2.25,0,9.9081,0
0.68,3e-07,1.01,2.25,0,9.9081,0
0.7,3e-07,1.01,2.25,0,9.9081,0
0.72,3e-07,1.01,2.25,0,9.9081,0
0.74,3e-07,1.01,2.25,0,9.9081,0
0.76,3e-07,1.01,2.25,0,9.9081,0
0.78,3e-07,1.01,2.25,0,9.9081,0
0.8,3e-07,1.01,2.25,0,9.9081,0
0.82,3e-07,1.01,2.25,0,9.9081,0
0.84,3e-07,1.01,2.25,0,9.9081,0
0.86,3e-07,1.01,2.25,0,9.9081,0
0.88,3e-07,1.01,2.25,0,9.9081,0
0.9,3e-07,1.01,2.25,0,9.9081,0
0.92,3e-07,1.01,2.25,0,9.9081,0
0.94,3e-07,1.01,2.25,0,9.9081,0
0.96,3e-07,1.01,2.25,0,9.9081,0
0.98,3e-07,1.01,2.25,0,9.9081,0
1,3e-07,1.01,2.25,0,9.9081,0
1.02,3e-07,1.01,2.25,0,9.9081,0
1.04,3e-07,1.01,2.25,0,9.9081,0
1.06,3e-07,1.01,2.25,0,9.9081,0
1.08,3e-07,1.01,2.25,0,9.9081,0
1.1,3e-07,1.01,2.25,0,9.9081,0
1.12,3e-07,1.01,2.25,0,9.9081,0
1.14,3e-07,1.01,2.25,0,9.9081,0
1.16,3e-07,1.01,2.25,0,9.9081,0
1.18,3e-07,1.01,2.25,0,9.9081,0
1.2,3e-07,1.01,2.25,0,9.9081,0
1.22,3e-07,1.01,2.25,0,9.9081,0
1.24,3e-07,1.01,2.25,0,9.9081,0
1.26,3e-07,1.01,2.25,0,9.9081,0
1.28,3e-07,1.01,2.25,0,9.9081,0
1.3,3e-07,1.01,2.25,0,9.9081,0
1.32,3e-07,1.01,2.25,0,9.9081,0
1.34,3e-07,1.01,2.25,0,9.9081,0
1.36,3e-07,1.01,2.25,0,9.9081,0
1.38,3e-07,1.01,2.25,0,9.9081,0
1.4,3e-07,1.01,2.25,0,9.9081,0
1.42,3e-07,1.01,2.25,0,9.9081,0
1.44,3e-07,1.01,2.25,0,9.9081,0
1.46,3e-07,1.01,2.25,0,9.9081,0
1.48,3e-07,1.01,2.25,0,9.9081,0
1.5,3e-07,1.01,2.25,0,9.9081,0
1.52,3e-07,1.01,2.25,0,9.9081,0
1.54,3e-07,1.01,2.25,0,9.9081,0
1.56,3e-07,1.01,2.25,0,9.9081,0
1.58,3e-07,1.01,2.25,0,9.9081,0
1.6,3e-07,1.01,2.25,0,9.9081,0
1.62,3e-07,1.01,2.25,0,9.9081,0
1.64,3e-07,1.01,2.25,0,9.9081,0
1.66,3e-07,1.01,2.25,0,9.9081,0
1.68,3e-07,1.01,2.25,0,9.9081,0
1.7,3e-07,1.01,2.25,0,9.9081,0
1.72,3e-07,1.01,2.25,0,9.9081,0
1.74,3e-07,1.01,2.25,0,9.9081,0
1.76,3e-07,1.01,2.25,0,9.9081,0
1.78,3e-07,1.01,2.25,0,9.9081,0
1.8,3e-07,1.01,2.25,0,9.9081,0
1.82,3e-07,1.01,2.25,0,9.9081,0
1.84,3e-07,1.01,2.25,0,9.9081,0
1.86,3e-07,1.01,2.25,0,9.9081,0
1.88,3e-07,1.01,2.25,0,9.9081,0
1.9,3e-07,1.01,2.25,0,9.9081,0
1.92,3e-07,1.01,2.25,0,9.9081,0
1.94,3e-07,1.01,2.25,0,9.9081,0
1.96,3e-07,1.01,2.25,0,9.9081,0
1.98,3e-07,1.01,2.25,0,9.9081,0
2,3e-07,1.01,2.25,0,9.9081,0
