1.4773,-2e-06,-2.18123
1.47883,-2e-06,-2.18124
1.48033,-2e-06,-2.18124
1.4818,-2e-06,-2.18125
1.48326,-2e-06,-2.18125
1.48469,-2e-06,-2.18125
1.48609,-2e-06,-2.18126
1.48748,-2e-06,-2.18126
1.48884,-2e-06,-2.18126
1.49018,-2e-06,-2.18127
1.4915,-2e-06,-2.18127
1.4928,-2e-06,-2.18128
1.49408,-2e-06,-2.18128
1.49534,-2e-06,-2.18128
1.49657,-2e-06,-2.18129
1.49779,-2e-06,-2.18129
1.49899,-2e-06,-2.1813
1.50016,-2e-06,-2.1813
1.50133,-1e-06,-2.18131
1.50246,-1e-06,-2.18131
1.50359,-1e-06,-2.18131
1.50469,-1e-06,-2.18132
1.50578,-1e-06,-2.18132
1.50685,-1e-06,-2.18133
1.5079,-1e-06,-2.18133
1.50893,-1e-06,-2.18133
1.50995,-1e-06,-2.18134
1.51095,-1e-06,-2.18134
1.51194,-1e-06,-2.18134
1.51291,-1e-06,-2.18135
1.51386,-1e-06,-2.18135
1.5148,-1e-06,-2.18135
1.51572,-1e-06,-2.18136
1.51663,-1e-06,-2.18136
1.51753,-1e-06,-2.18136
1.51841,-1e-06,-2.18137
1.51927,-1e-06,-2.18137
1.52012,-1e-06,-2.18138
1.52096,-1e-06,-2.18138
1.52178,-1e-06,-2.18138
1.52259,-1e-06,-2.18139
1.52339,-1e-06,-2.18139
1.52417,-1e-06,-2.18139
1.52494,-1e-06,-2.1814
1.5257,-1e-06,-2.1814
1.52645,-1e-06,-2.1814
1.52718,-1e-06,-2.18141
1.5279,-1e-06,-2.18141
1.52861,-1e-06,-2.18141
1.52931,-1e-06,-2.18141
1.53,-1e-06,-2.18142
1.53068,-1e-06,-2.18142
1.53134,-1e-06,-2.18142
1.532,-1e-06,-2.18143
1.53264,-1e-06,-2.18143
1.53327,-1e-06,-2.18143
1.5339,-1e-06,-2.18144
1.53451,-1e-06,-2.18144
1.53511,-1e-06,-2.18144
1.5357,-1e-06,-2.18145
1.53629,-1e-06,-2.18145
1.53686,-1e-06,-2.18145
1.53742,-1e-06,-2.18145
1.53798,-1e-06,-2.18146
1.53852,-1e-06,-2.18146
1.53906,-1e-06,-2.18146
1.53959,-1e-06,-2.18146
1.54011,-1e-06,-2.18147
1.54062,-1e-06,-2.18147
1.54112,-1e-06,-2.18147
1.54161,-1e-06,-2.18147
1.5421,-1e-06,-2.18148
1.54258,-1e-06,-2.18148
1.54305,-1e-06,-2.18148
1.54351,-1e-06,-2.18148
1.54397,-1e-06,-2.18149
1.54441,-1e-06,-2.18149
1.54485,-1e-06,-2.18149
1.54529,-1e-06,-2.18149
1.54571,-1e-06,-2.1815
1.54613,-1e-06,-2.1815
1.54654,-1e-06,-2.1815
1.54695,-1e-06,-2.1815
1.54734,-1e-06,-2.18151
1.54774,-1e-06,-2.18151
1.54812,-1e-06,-2.18151
1.5485,-1e-06,-2.18151
1.54887,-1e-06,-2.18151
1.54924,-1e-06,-2.18152
1.5496,-1e-06,-2.18152
1.54995,-0,-2.18152
1.5503,-0,-2.18152
1.55064,-0,-2.18152
1.55098,-0,-2.18153
1.55131,-0,-2.18153
1.55164,-0,-2.18153
1.55196,-0,-2.18153
1.55227,-0,-2.18153
1.55258,-0,-2.18153
1.55289,-0,-2.18154
1.55319,-0,-2.18154
1.55348,-0,-2.18154
1.55377,-0,-2.18154
1.55406,-0,-2.18154
1.55434,-0,-2.18154
1.55461,-0,-2.18155
1.55489,-0,-2.18155
1.55515,-0,-2.18155
1.55541,-0,-2.18155
1.55567,-0,-2.18155
1.55593,-0,-2.18155
1.55618,-0,-2.18156
1.55642,-0,-2.18156
1.55666,-0,-2.18156
1.5569,-0,-2.18156
1.55713,-0,-2.18156
1.55736,-0,-2.18156
1.55759,-0,-2.18157
1.55781,-0,-2.18157
1.55803,-0,-2.18157
1.55824,-0,-2.18157
1.55845,-0,-2.18157
1.55866,-0,-2.18157
1.55886,-0,-2.18157
1.55906,-0,-2.18158
1.55926,-0,-2.18158
1.55946,-0,-2.18158
1.55965,-0,-2.18158
1.55983,-0,-2.18158
1.56002,-0,-2.18158
1.5602,-0,-2.18158
1.56038,-0,-2.18158
1.56055,-0,-2.18159
1.56072,-0,-2.18159
1.56089,-0,-2.18159
1.56106,-0,-2.18159
1.56123,-0,-2.18159
1.56123,-0,-2.18159
1.56154,-0,-2.18159
1.5617,-0,-2.18159
1.56185,-0,-2.18159
1.562,-0,-2.1816
1.56215,-0,-2.1816
1.5623,-0,-2.1816
1.56244,-0,-2.1816
1.56258,-0,-2.1816
1.56272,-0,-2.1816
1.56286,-0,-2.1816
1.56299,-0,-2.1816
1.56312,-0,-2.1816
1.56325,-0,-2.1816
1.56338,-0,-2.1816
1.5635,-0,-2.1816
1.56363,-0,-2.18161
1.56375,-0,-2.18161
1.56387,-0,-2.18161
1.56398,-0,-2.18161
1.5641,-0,-2.18161
1.56421,-0,-2.18161
1.56432,-0,-2.18161
1.56443,-0,-2.18161
1.56454,-0,-2.18161
1.56465,-0,-2.18161
1.56475,-0,-2.18161
1.56485,-0,-2.18161
1.56495,-0,-2.18161
1.56505,-0,-2.18162
1.56515,-0,-2.18162
1.56524,-0,-2.18162
1.56534,-0,-2.18162
1.56543,-0,-2.18162
1.56552,-0,-2.18162
1.56561,-0,-2.18162
1.5657,-0,-2.18162
1.56578,-0,-2.18162
1.56587,-0,-2.18162
1.56595,-0,-2.18162
1.56604,-0,-2.18162
1.56612,-0,-2.18162
1.5662,-0,-2.18162
1.56627,-0,-2.18162
1.56635,-0,-2.18163
1.56642,-0,-2.18163
1.5665,-0,-2.18163
1.56657,-0,-2.18163
1.56664,-0,-2.18163
1.56671,-0,-2.18163
1.56678,-0,-2.18163
1.56685,-0,-2.18163
1.56692,-0,-2.18163
1.56698,-0,-2.18163
1.56705,-0,-2.18163
1.56711,-0,-2.18163
1.56717,-0,-2.18163
1.56723,-0,-2.18163
1.5673,-0,-2.18163
1.56736,-0,-2.18163
1.56741,-0,-2.18163
1.56747,-0,-2.18163
1.56753,-0,-2.18163
1.56758,-0,-2.18163
1.56764,-0,-2.18163
1.56769,-0,-2.18164
1.56774,-0,-2.18164
1.5678,-0,-2.18164
1.56785,-0,-2.18164
1.5679,-0,-2.18164
1.56794,-0,-2.18164
1.56799,-0,-2.18164
1.56804,-0,-2.18164
1.56809,-0,-2.18164
1.56813,-0,-2.18164
1.56818,-0,-2.18164
1.56822,-0,-2.18164
1.56827,-0,-2.18164
1.56831,-0,-2.18164
1.56835,-0,-2.18164
1.56839,-0,-2.18164
1.56844,-0,-2.18164
1.56848,-0,-2.18164
1.56851,-0,-2.18164
1.56855,-0,-2.18164
1.56859,-0,-2.18164
1.56863,-0,-2.18164
1.56867,-0,-2.18164
1.5687,-0,-2.18164
1.56874,-0,-2.18164
1.56877,-0,-2.18164
1.56881,-0,-2.18165
1.56884,-0,-2.18165
1.56887,-0,-2.18165
1.56891,-0,-2.18165
1.56894,-0,-2.18165
1.56897,-0,-2.18165
1.569,-0,-2.18165
1.56903,-0,-2.18165
1.56906,-0,-2.18165
1.56909,-0,-2.18165
1.56912,-0,-2.18165
1.56915,-0,-2.18165
1.56918,-0,-2.18165
1.5692,-0,-2.18165
1.56923,-0,-2.18165
1.56926,-0,-2.18165
1.56929,-0,-2.18165
1.56931,-0,-2.18165
1.56934,-0,-2.18165
1.56936,-0,-2.18165
1.56939,-0,-2.18165
1.56941,-0,-2.18165
1.56943,-0,-2.18165
1.56946,-0,-2.18165
1.56948,-0,-2.18165
1.5695,-0,-2.18165
1.56952,-0,-2.18165
1.56954,-0,-2.18165
1.56957,-0,-2.18165
1.56959,-0,-2.18165
1.56961,-0,-2.18165
1.56963,-0,-2.18165
1.56965,-0,-2.18165
1.56967,-0,-2.18165
1.56969,-0,-2.18165
1.56971,-0,-2.18165
1.56972,-0,-2.18165
1.56974,-0,-2.18165
1.56976,-0,-2.18165
1.56978,-0,-2.18165
1.5698,-0,-2.18165
1.56981,-0,-2.18165
1.56983,-0,-2.18165
1.56985,-0,-2.18165
1.56986,-0,-2.18165
1.56988,-0,-2.18165
1.56989,-0,-2.18165
1.56991,-0,-2.18165
1.56992,-0,-2.18165
1.56994,-0,-2.18165
1.56995,-0,-2.18165
1.56997,-0,-2.18165
1.56998,-0,-2.18165
1.57,-0,-2.18166
1.57001,-0,-2.18166
1.57002,-0,-2.18166
1.57004,-0,-2.18166
1.57005,-0,-2.18166
1.57006,-0,-2.18166
1.57007,-0,-2.18166
1.57009,-0,-2.18166
1.5701,-0,-2.18166
1.57011,-0,-2.18166
1.57012,-0,-2.18166
1.57013,-0,-2.18166
1.57014,-0,-2.18166
1.57016,-0,-2.18166
1.57017,-0,-2.18166
1.57018,-0,-2.18166
1.57019,-0,-2.18166
1.5702,-0,-2.18166
1.57021,-0,-2.18166
1.57022,-0,-2.18166
1.57023,-0,-2.18166
1.57024,-0,-2.18166
1.57025,-0,-2.18166
1.57026,-0,-2.18166
1.57027,-0,-2.18166
1.57028,-0,-2.18166
1.57028,-0,-2.18166
1.57029,-0,-2.18166
1.5703,-0,-2.18166
1.57031,-0,-2.18166
1.57032,-0,-2.18166
1.57033,-0,-2.18166
1.57034,-0,-2.18166
1.57034,-0,-2.18166
1.57035,-0,-2.18166
1.57036,-0,-2.18166
1.57037,-0,-2.18166
1.57037,-0,-2.18166
1.57038,-0,-2.18166
1.57039,-0,-2.18166
1.57039,-0,-2.18166
1.5704,-0,-2.18166
1.57041,-0,-2.18166
1.57041,-0,-2.18166
1.57042,-0,-2.18166
1.57043,-0,-2.18166
1.57043,-0,-2.18166
1.57044,-0,-2.18166
1.57045,-0,-2.18166
1.57045,-0,-2.18166
1.57046,-0,-2.18166
1.57046,-0,-2.18166
1.57047,-0,-2.18166
1.57048,-0,-2.18166
1.57048,-0,-2.18166
1.57049,-0,-2.18166
1.57049,-0,-2.18166
1.5705,-0,-2.18166
1.5705,-0,-2.18166
1.57051,-0,-2.18166
1.57051,-0,-2.18166
1.57052,-0,-2.18166
1.57052,-0,-2.18166
1.57053,-0,-2.18166
1.57053,-0,-2.18166
1.57054,-0,-2.18166
1.57054,-0,-2.18166
1.57054,-0,-2.18166
1.57055,-0,-2.18166
1.57055,-0,-2.18166
1.57056,-0,-2.18166
1.57056,-0,-2.18166
1.57056,-0,-2.18166
1.57057,-0,-2.18166
1.57057,-0,-2.18166
1.57058,-0,-2.18166
1.57058,-0,-2.18166
1.57058,-0,-2.18166
1.57059,-0,-2.18166
1.57059,-0,-2.18166
1.57059,-0,-2.18166
1.5706,-0,-2.18166
1.5706,-0,-2.18166
1.5706,-0,-2.18166
1.57061,-0,-2.18166
1.57061,-0,-2.18166
1.57061,-0,-2.18166
1.57062,-0,-2.18166
1.57062,-0,-2.18166
1.57062,-0,-2.18166
1.57063,-0,-2.18166
1.57063,-0,-2.18166
1.57063,-0,-2.18166
1.57064,-0,-2.18166
1.57064,-0,-2.18166
1.57064,-0,-2.18166
1.57064,-0,-2.18166
1.57065,-0,-2.18166
1.57065,-0,-2.18166
1.57065,-0,-2.18166
1.57065,-0,-2.18166
1.57066,-0,-2.18166
1.57066,-0,-2.18166
1.57066,-0,-2.18166
1.57066,-0,-2.18166
1.57066,-0,-2.18166
1.57067,-0,-2.18166
1.57067,-0,-2.18166
1.57067,-0,-2.18166
1.57067,-0,-2.18166
1.57068,-0,-2.18166
1.57068,-0,-2.18166
1.57068,-0,-2.18166
1.57068,-0,-2.18166
1.57068,-0,-2.18166
1.57069,-0,-2.18166
1.57069,-0,-2.18166
1.57069,-0,-2.18166
1.57069,-0,-2.18166
1.57069,-0,-2.18166
1.57069,-0,-2.18166
1.5707,-0,-2.18166
1.5707,-0,-2.18166
1.5707,-0,-2.18166
1.5707,-0,-2.18166
1.5707,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57071,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57072,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57073,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57074,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57075,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57076,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57077,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57078,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
1.57079,-0,-2.18166
